Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Fiji,1.1882101954445088,-0.4593985099361714,0.03938865922384726,0.21890532957740075,-0.2570169256653636,-1.1335711079673514,-0.13966884413976086,0.720515149856225,-0.21103572121748299,1.136631327995394,-0.2620383964766972,0.7022621541935379,-0.6718511778319343,0.7032438935985947,-0.3234448000817086,-0.19060847048645754,-0.1946541536937825,-0.19000258614205867,-0.2596027872783829,0.43368373224033224,0.8954513482220215
Fiji,0.9714341426491849,-0.4593985099361714,0.018385200071157043,0.24304614732218915,-0.2570169256653636,-1.1335711079673514,-0.15434163425936787,0.720515149856225,-0.21103572121748299,-1.602810058103887,-0.2620383964766972,0.7022621541935379,-0.7118854627927735,0.7032438935985947,-0.3234448000817086,-0.2058146388503302,-0.19475446722427012,-0.19000258614205867,-0.2596027872783829,0.40997193448500063,0.8656745059054715
Fiji,0.754658089853861,-0.4593985099361714,-0.0026182590815346605,0.25914002581871476,-0.2570169256653636,-1.1335711079673514,-0.16928062283479417,0.720515149856225,-0.21103572121748299,1.0567933276719175,-0.2620383964766972,0.7022621541935379,-0.5357346089650802,0.7032438935985947,-0.3234448000817086,-0.21938532844939668,-0.20765325606606558,-0.19000258614205867,-0.2596027872783829,0.38626013672966897,0.806120821272371
Fiji,0.5378820370585369,-0.4593985099361714,-0.013119988657881259,-1.3100131275925326,-0.2570169256653636,-0.5807132271147635,-0.34019714657033034,0.720515149856225,-0.21103572121748299,1.0168743275101795,-0.2620383964766972,0.7022621541935379,-0.6838614633201858,0.7032438935985947,-0.3234448000817086,-0.26852948558842815,-0.20766622354483918,-0.19000258614205867,-0.2596027872783829,0.37203305807647,0.7763439789558209
Fiji,0.32110598426321296,-0.4593985099361714,-0.03412344781057147,-1.1410274033790138,-0.2570169256653636,-0.5659045338776406,-0.34091799975851833,0.720515149856225,-0.21094850167785892,0.9819452023686585,-0.2620383964766972,0.7022621541935379,-0.6718511778319343,0.7032438935985947,-0.3234448000817086,-0.2883289040877608,-0.1951090482589026,-0.19000258614205867,-0.2596027872783829,0.36254833897433736,0.7465671366392708
Fiji,0.10432993146788898,-0.4593985099361714,-0.055126906963263174,-1.1168865856342254,-0.2570169256653636,-0.6547566933003779,-0.3306563185291498,0.720515149856225,-0.21103572121748299,0.9470160772271374,-0.2620383964766972,0.7022621541935379,-0.9040500306048028,0.7032438935985947,-0.3234448000817086,-0.23168363010729953,-0.20769345361088593,-0.19000258614205867,-0.2596027872783829,0.343578900770072,0.6870134520061707
Fiji,-0.112446121327435,-0.4593985099361714,-0.06562863653960978,-1.092745767889437,-0.2570169256653636,-0.6202030757470912,-0.3684697230427258,0.720515149856225,-0.21103572121748299,0.9120869520856167,-0.2620383964766972,0.7022621541935379,-0.8800294596282991,0.7032438935985947,-0.3234448000817086,-0.4909361583785106,-0.19539028352863863,-0.1673752533490902,-0.2374205212201112,0.3340941816679394,0.6572366096896202
Fiji,-0.329222174122759,-0.4593985099361714,-0.07613036611595488,0.3717971752943941,-0.2570169256653636,-0.6276074223656527,-0.34520790808727936,0.720515149856225,-0.1991738638286117,0.8771578269440957,-0.2620383964766972,0.6595709567407413,-0.8399951746674599,0.6610726643647821,-0.3234448000817086,-0.26166252375486504,-0.19551161388313099,-0.1673752533490902,-0.2374205212201112,0.3198671030147404,0.5976829250565201
Fiji,-0.545998226918083,-0.4593985099361714,-0.09713382526864658,0.39593799303918253,-0.2570169256653636,-0.6374798845237346,-0.33903563199279413,0.720515149856225,-0.21103572121748299,0.8372388267823577,-0.2620383964766972,0.6168797592879446,-0.9320740300773905,0.5767302058971568,-0.3234448000817086,-0.26806187543540083,-0.19560332067991928,-0.1673752533490902,-0.2374205212201112,0.33883654121900575,0.56790608273997
Fiji,-0.7627742797134069,-0.4593985099361714,-0.11813728442133829,0.42812575003223374,-0.2570169256653636,-0.7337363905650334,-0.34929813489618877,0.720515149856225,-0.207808598251393,0.7923299516004023,-0.2620383964766972,0.5741885618351479,-0.9320740300773905,0.5345589766633442,-0.3234448000817086,-0.29089168246081487,-0.19566009233477769,-0.14474792055612154,-0.21523825516183942,0.3008976648104751,0.4190218711572193
Fiji,-0.9795503325087309,-0.4593985099361714,-0.1286390139976834,-1.1490743426272765,-0.2570169256653636,-0.7016508885512672,-0.2437297988216968,0.720515149856225,-0.1844337616321467,0.7424312013982297,-0.2620383964766972,0.5314973643823512,-1.036163170975573,0.49238774742953145,-0.3234448000817086,-0.3257226902250412,-0.19568838799642527,-0.14474792055612154,-0.21523825516183942,0.2914129457083425,0.38924502884066925
Fiji,-1.1963263853040549,-0.4593985099361714,-0.1391407435740285,-1.1490743426272765,-0.2570169256653636,-0.6794378486955828,-0.26775301707761967,0.720515149856225,-0.18452098117177076,0.692532451196057,-0.2620383964766972,0.48880616692955453,-0.9841186005264817,0.45021651819571884,-0.3234448000817086,-0.3661238781342018,-0.19570374896685622,-0.14474792055612154,-0.21523825516183942,0.2819282266062103,0.38924502884066925
Fiji,-1.4131024380993789,-0.4593985099361714,-0.1496424731503751,0.4522665677770222,-0.2570169256653636,-0.659692924379419,-0.3610122055371795,0.6806184969864466,-0.20955298904387407,0.6426337009938843,-0.2620383964766972,0.4034237720239612,-1.0641871704481607,0.3658740597280935,-0.3234448000817086,-0.5077530390193549,-0.19572789700254967,-0.12212058776315306,-0.19305598910356764,0.26295878840194503,0.35946818652411866
Fiji,-1.6298784908947028,-0.4593985099361714,-0.1601442027267202,0.4522665677770222,-0.2570169256653636,-0.6300755379051732,-0.35570602830939513,0.6806184969864466,-0.21103572121748299,-1.65270880830606,-0.2620383964766972,0.36073257457116453,-0.8279848891792079,-3.0921667374445447,-0.3234448000817086,-0.5051427300111497,-0.19577699636908183,-0.12212058776315306,-0.19305598910356764,0.25347406929981237,0.3296913442075686
Finland,1.6217623010351567,-0.4593985099361714,1.2470875605036031,-0.714539623221085,-0.2570169256653636,0.2369222682583666,-0.3714328925945435,0.5675645024578552,-0.21086128213823488,1.1865300781975665,-0.2620383964766972,0.6168797592879446,0.33905959698822336,0.6189014351309694,-0.3234448000817086,-0.22693573568386713,-0.11924578916471922,-0.8914499027240839,-0.9028885029682638,1.2588542941258727,1.4909881945530246
Finland,1.4049862482398328,-0.4593985099361714,2.076724197034914,-0.6984457447245593,-0.2570169256653636,1.035902451271152,2.7300604814587377,0.29105158506859724,-0.21103572121748299,1.1665705781166975,-0.2620383964766972,0.6595709567407413,1.498007067045563,0.6610726643647821,-0.3234448000817086,2.9740350023847726,-0.11954118865905751,-0.8914499027240839,-0.9028885029682638,1.2446272154726736,1.4909881945530246
Finland,1.1882101954445088,-0.4593985099361714,1.8666896055080002,-0.6903988054762965,-0.2570169256653636,1.0778604154430005,2.7054280823794166,0.2717444844781603,-0.21086128213823488,1.1516009530560456,-0.2620383964766972,0.6595709567407413,1.4459624965964721,0.6610726643647821,-0.3234448000817086,2.9547007715765177,-0.1199107044258806,-0.8914499027240839,-0.9028885029682638,1.2304001368194746,1.4909881945530246
Finland,0.9714341426491849,-0.4593985099361714,1.551637718217629,-0.6662579877315081,-0.2570169256653636,1.1444995350100533,2.5914782113117143,0.2868205929601372,-0.21103572121748299,1.1316414529751766,-0.2620383964766972,0.7022621541935379,1.3458767841943735,0.7032438935985947,-0.3234448000817086,2.7988751510605763,-0.12032056528153028,-0.8914499027240839,-0.9028885029682638,1.2161730581662757,1.4909881945530246
Finland,0.754658089853861,-0.4593985099361714,1.446620422454172,-0.6340702307384569,-0.2570169256653636,1.2851821207627208,-0.3357028425937767,0.41989596810428015,-0.20868079364763353,-1.582850558023018,-0.2620383964766972,0.7022621541935379,1.2658082142726943,0.7032438935985947,-0.3234448000817086,-0.4838639825051595,-0.12074186899455541,-0.8914499027240839,-0.9028885029682638,1.1877189008598776,1.461211352236474
Finland,0.5378820370585369,-0.4593985099361714,1.121066805587456,-0.6099294129936684,-0.2570169256653636,1.2629690809070364,-0.07374918832162704,0.3771350504131471,-0.2105996235193627,-1.602810058103887,-0.2620383964766972,0.7022621541935379,1.4259453541160523,0.7032438935985947,-0.3234448000817086,-0.2005104396586011,-0.12115040195414863,-0.8914499027240839,-0.9028885029682638,1.1687494626556125,1.4314345099199244
Finland,0.32110598426321296,-0.4593985099361714,1.1000633464347642,-0.5938355344971429,-0.2570169256653636,1.322203853855528,-0.07975182700749338,0.42554494736364196,-0.21086128213823488,1.0717629527325692,-0.2620383964766972,0.7022621541935379,1.3058424992335336,0.7032438935985947,-0.3234448000817086,-0.19387004334156185,-0.12155173804499139,-0.8914499027240839,-0.9028885029682638,1.1877189008598776,1.4909881945530246
Finland,0.10432993146788898,-0.4593985099361714,1.0895616168584175,-0.5696947167523544,-0.2570169256653636,1.3962473200411423,-0.02987063637856919,0.38325752285581327,-0.2105996235193627,1.0518034526517002,-0.2620383964766972,0.6168797592879446,0.9655510770663985,0.7032438935985947,-0.3234448000817086,-0.15012252248264468,-0.12196932037030274,-0.8914499027240839,-0.9028885029682638,1.178234181757745,1.520765036869575
Finland,-0.112446121327435,-0.4593985099361714,1.0580564281293807,-0.5536008382558288,-0.2570169256653636,1.4431415152920313,2.7213447908474286,0.14695762253321232,-0.21103572121748299,1.0318439525708312,-0.2620383964766972,0.6168797592879446,1.1857396443510158,0.7032438935985947,-0.3234448000817086,2.860063253385367,-0.20040579611523376,-0.8914499027240839,-0.9028885029682638,1.164007103104546,1.5505418791861245
Finland,-0.329222174122759,-0.4593985099361714,1.0475546985530357,-0.5536008382558288,-0.2570169256653636,1.369098049106417,-0.10740405251597177,0.3067032000121093,-0.21103572121748299,1.0118844524899622,-0.2620383964766972,0.6168797592879446,0.9775613625546509,0.6189014351309694,-0.3234448000817086,-0.23623818932980875,-0.12274197554360082,-0.8914499027240839,-0.9028885029682638,1.1450376649002807,1.5505418791861245
Finland,-0.545998226918083,-0.4593985099361714,1.0160495098239988,-1.2375906743581675,-0.2570169256653636,1.3197357383160073,2.0519151237454993,0.11917083197062846,-0.21094850167785892,0.9869350773888759,-0.2620383964766972,0.6168797592879446,0.9975785050350702,0.6189014351309694,-0.3234448000817086,2.206865020644622,-0.20047425653414472,-0.8914499027240839,-0.9028885029682638,1.121325867144949,1.520765036869575
Finland,-0.7627742797134069,-0.4593985099361714,0.9950460506713071,-1.2295437351099046,-0.2570169256653636,1.3049270450788846,1.897061499161615,0.1424659379178183,-0.21103572121748299,0.9619857022877895,-0.2620383964766972,0.5741885618351479,0.9095030781212239,0.6610726643647821,-0.3234448000817086,2.113430413706488,-0.12336651292837864,-0.8914499027240839,-0.9028885029682638,1.1450376649002807,1.8780871446681766
Finland,-0.9795503325087309,-0.4593985099361714,0.9635408619422703,-0.5375069597593032,-0.2570169256653636,1.1617763437866968,1.5751720639110485,0.15808714399780321,-0.21103572121748299,0.9370363271867032,-0.2620383964766972,0.5741885618351479,0.88548250714472,0.6610726643647821,-0.3234448000817086,1.7755990280884906,-0.20052970029294664,-0.8914499027240839,-0.9028885029682638,1.1308105862470819,1.8185334600350767
Finland,-1.1963263853040549,-0.4593985099361714,0.932035673213232,-0.5375069597593032,-0.2570169256653636,1.1469676505495736,1.1879321383509822,0.15972394939627038,-0.21103572121748299,0.9120869520856167,-0.2620383964766972,0.5314973643823512,0.7493659382778656,0.6610726643647821,-0.3234448000817086,1.3563252476070218,-0.2082137265645637,-0.8914499027240839,-0.9028885029682638,1.1165835075938828,1.788756617718526
Finland,-1.4131024380993789,-0.4593985099361714,0.9215339436368869,-1.3180600668407956,-0.2570169256653636,1.0704560688244387,1.024908538498066,0.14936123754671043,-0.21094850167785892,0.8871375769845304,-0.2620383964766972,0.5314973643823512,0.5972356554266758,0.6610726643647821,-0.3234448000817086,1.2216804654165225,-0.20822536614728085,-0.8914499027240839,-0.9028885029682638,1.0833869907364186,1.6994260907688754
Finland,-1.6298784908947028,-0.4593985099361714,0.8690252957551584,-1.2054029173651162,-0.2570169256653636,0.9840720249412219,-0.1713131159553158,0.3411372166500804,-0.21103572121748299,0.8571983268632267,-0.2620383964766972,0.5741885618351479,0.513163657008913,0.7032438935985947,-0.3234448000817086,1.1754215267655486,-0.20059011136662647,-0.8914499027240839,-0.8807062369099921,1.0407057547768217,1.5803187215026753
France,1.6217623010351567,-0.4593985099361714,1.3836100449960984,-0.6984457447245593,-0.24005432241477478,-0.09112128713373191,-0.3714328925945435,0.2018586625491054,-0.1973422534965066,1.2064895782784357,-0.24333728129102575,0.6595709567407413,-0.6465818963190058,0.6610726643647821,-0.3234448000817086,2.0356763640013305,-0.09985298203701747,-0.9367045683100209,-0.9472530350848074,1.263596653676939,1.2825502983371737
France,1.4049862482398328,-0.4593985099361714,1.3626065858434067,-0.6903988054762965,-0.23157302078948036,1.702293646941682,3.0194693161362522,0.08216870393977012,-0.18774810413786072,1.1815402031773492,-0.24333728129102575,0.6595709567407413,2.2426447673171763,0.6610726643647821,-0.3234448000817086,2.4862500651852324,0.8783554023363862,-0.9593319011029896,-0.9472530350848074,1.2446272154726736,1.2527734560206232
France,1.1882101954445088,-0.4593985099361714,1.3416031266907151,-0.674304926979771,-0.23157302078948036,1.6035690253608628,2.972817692842636,-0.27690117188823576,-0.18731200643974047,1.1615807030964802,-0.24333728129102575,0.7022621541935379,2.2506516243093446,0.7032438935985947,-0.3234448000817086,2.4581354064922287,-0.1008794129011062,-0.9593319011029896,-0.9472530350848074,1.2304001368194746,1.2527734560206232
France,0.9714341426491849,-0.4593985099361714,1.2890944788089864,-0.6582110484832453,-0.23157302078948036,1.702293646941682,0.006605058837029976,-0.11731456040912204,-0.21103572121748299,1.136631327995394,-0.24333728129102575,0.7022621541935379,2.202610482356337,0.7032438935985947,-0.3234448000817086,-0.18538289722396914,-0.10143480132827712,-0.9593319011029896,-0.9472530350848074,1.220915417717342,1.2229966137040735
France,0.754658089853861,-0.4593985099361714,1.3100979379616782,-0.6582110484832453,-0.23157302078948036,1.7763371131272967,-0.02733592299593529,-0.27690117188823576,1.092809176622491,-1.582850558023018,-0.24333728129102575,0.7022621541935379,2.158572768899414,0.7032438935985947,-0.3234448000817086,-0.21741112162848752,0.8621389881508572,-0.9593319011029896,-0.9472530350848074,1.206688339064143,1.2229966137040735
France,0.5378820370585369,-0.4593985099361714,1.268091019656295,-0.6340702307384569,-0.23157302078948036,1.7516559577320916,-0.3348053110001221,-0.6359710477162417,0.22924851480473848,-1.6077999331241046,-0.24333728129102575,0.7022621541935379,2.1065281984503224,0.7032438935985947,-0.3234448000817086,-0.49132028702466696,-0.1020654208048691,-0.9593319011029896,-0.9472530350848074,1.1924612604109441,1.193219771387523
France,0.32110598426321296,-0.4593985099361714,1.2470875605036031,-0.6179763522419313,-0.23157302078948036,1.7763371131272967,2.85629559527051,-1.1945241878931396,-0.07663041065681672,1.0617832026921348,-0.24333728129102575,0.6595709567407413,2.1385556264189938,0.6610726643647821,-0.3234448000817086,2.3934426573505365,-0.19845703488037156,-0.9593319011029896,-0.9472530350848074,1.1924612604109441,1.193219771387523
France,0.10432993146788898,-0.4593985099361714,2.076724197034914,-0.6179763522419313,-0.23157302078948036,1.8010182685225014,3.151845763822457,-1.3541107993722534,-0.15835511928455473,1.0368338275910485,-0.24333728129102575,0.6595709567407413,-1.748773443278515,0.6610726643647821,-0.3234448000817086,2.658561127329676,-0.10354107398672564,-0.9593319011029896,-0.9472530350848074,1.1829765413088114,1.2229966137040735
France,-0.112446121327435,-0.4593985099361714,2.076724197034914,-0.6099294129936684,-0.23157302078948036,1.8750617347081155,-0.33886199615698165,-1.5535940637211456,-0.2076341591721449,1.0118844524899622,-0.24333728129102575,0.7022621541935379,-1.7968145852315223,0.6610726643647821,-0.3234448000817086,-0.4952985313908596,-0.10388976965488567,-0.9593319011029896,-0.9472530350848074,1.164007103104546,1.2229966137040735
France,-0.329222174122759,-0.4593985099361714,1.7616723097445433,-0.58578859524888,-0.23157302078948036,1.9244240454985255,2.491345912924526,-1.6732840223304808,-0.20754693963252085,0.9819452023686585,-0.23710357622913528,0.7022621541935379,-1.7647871572628506,0.7032438935985947,-0.3234448000817086,2.0369249671398073,0.8339187378842532,-0.9593319011029896,-0.9472530350848074,1.1497800244513472,1.2229966137040735
France,-0.545998226918083,-0.4593985099361714,1.236585830927258,-0.5777416560006172,-0.23157302078948036,1.8750617347081155,2.371455833823995,-1.8328706338095946,-0.20789581779101707,0.9569958272675722,-0.23710357622913528,0.6595709567407413,-1.7367631577902631,0.6610726643647821,-0.3234448000817086,1.9202344542308396,0.8266723599228006,-0.9593319011029896,-0.9472530350848074,1.1023564289406838,1.0443355598047723
France,-0.7627742797134069,-0.4593985099361714,1.3416031266907151,-0.5696947167523544,-0.23157302078948036,2.1169370575811226,2.290721111150041,-1.8328706338095946,0.17691679103030647,0.9320464521664857,-0.23710357622913528,0.7022621541935379,-1.7647871572628506,0.6610726643647821,-0.3234448000817086,1.8497948104732709,-0.10620673515429294,-0.9593319011029896,-0.9472530350848074,1.088129350287485,1.0443355598047723
France,-0.9795503325087309,-0.4593985099361714,1.0580564281293807,-0.5294600205110404,-0.23157302078948036,2.193448639306258,1.92907826803234,-2.1121472038980436,-0.21103572121748299,0.9021072020451821,-0.23710357622913528,0.5741885618351479,-1.8048214422236903,0.6189014351309694,-0.3234448000817086,1.5565676457872206,0.8113528329638522,-0.9593319011029896,-0.9472530350848074,1.0644175525321533,1.0145587174882222
France,-1.1963263853040549,-0.4593985099361714,1.0475546985530357,-1.2375906743581675,-0.23157302078948036,2.265023989952352,1.5302072395754072,-2.072250551028265,0.2411975917332338,0.8721679519238784,-0.23710357622913528,0.6168797592879446,-1.888893440641453,0.6189014351309694,-0.3234448000817086,1.1769627009552446,-0.1076761095189936,-0.9367045683100209,-0.9472530350848074,1.0596751929810868,1.0443355598047723
France,-1.4131024380993789,-0.4593985099361714,1.026551239400344,-1.2214967958616418,-0.23157302078948036,2.2921732608870773,1.36494557997536,-2.1121472038980436,-0.21103572121748299,0.842228701802575,-0.23710357622913528,0.6595709567407413,1.582079065463326,0.6189014351309694,-0.3234448000817086,1.054450073190245,0.7968041250750125,-0.9367045683100209,-0.9472530350848074,1.0501904738789543,1.0741124021213224
France,-1.6298784908947028,-0.4593985099361714,1.0055477802476522,-1.2214967958616418,-0.23157302078948036,2.2280022568595452,1.3443674298397732,-2.1919405096376003,0.6611596750230508,0.8122894516812714,-0.23710357622913528,0.6595709567407413,1.5340379235103185,0.6189014351309694,-0.3234448000817086,1.050127188368339,-0.09575404560495113,-0.9367045683100209,-0.9472530350848074,1.0264786761236226,1.1038892444378723
Gabon,1.6217623010351567,-0.4593985099361714,-0.33867360552459747,0.5166420817631246,-0.24005432241477478,-0.36427494011940886,-0.3714328925945435,-2.9100802612936123,-0.20868079364763353,-0.10085767701848923,-0.24333728129102575,-0.15156179486239557,-0.2942396248671372,-3.1343379666783573,0.18867669206548923,-0.006600709430219442,-0.20590913836790495,0.2851714025102809,0.22840706600359578,0.3151247434636741,0.1808071326248179
Gabon,1.4049862482398328,-0.4593985099361714,-0.39118225340632595,0.5810175957492271,-0.24005432241477478,-1.1335711079673514,-0.011556587301994013,-2.9499769141633907,-0.2081574764098892,-0.12580705211957557,-0.24333728129102575,-0.621164966843159,-1.0001323145108176,-3.17650919591217,0.20837367253268907,0.15482991554051753,-0.17832598312039044,0.2851714025102809,0.25058933206186745,0.2819282266062103,0.1808071326248179
Gabon,1.1882101954445088,-0.4593985099361714,-0.4856978195934379,0.7258625022179577,-0.24005432241477478,1.0507111445082749,-0.29351091752978353,-0.0774179075393436,-0.20039493738334846,-0.1557463022408789,-0.24333728129102575,-0.23694418976798892,-0.7839471757222846,-0.14018069107765843,0.38564649673748835,0.15395933204521392,-0.17928406832201754,0.3077987353032496,0.2727715981201391,0.2392469906466134,0.15103029030826784
Gabon,0.9714341426491849,-0.4593985099361714,-0.60121684493324,0.8948482264314765,-0.24005432241477478,0.9124966742951282,0.03378045188584526,0.042272051069991684,-0.21086128213823488,-0.1856855523621826,-0.24333728129102575,-3.1826368140109595,-1.1242385978894198,-0.013667003376220451,0.6220102623438873,0.16057853479902842,-0.18027513780593601,0.33042606809621805,0.294953864178411,0.19656575468701643,0.15103029030826784
Gabon,0.754658089853861,-0.4593985099361714,-0.6747289519676603,0.9994584366588931,-0.24005432241477478,1.060583606666357,-0.3042544136936576,-0.23700451901845734,-0.21086128213823488,-0.21063492746326895,-0.24333728129102575,-0.3223265846735823,-1.1282420263855037,-0.3088656080129091,0.8386770474830864,-0.404206207972829,-0.20629380198603878,0.35305340088918674,0.3171361302366827,0.17285395693168482,0.15103029030826784
Gabon,0.5378820370585369,-0.4593985099361714,-0.7272375998493887,1.039693132900207,-0.24005432241477478,1.0482430289687543,-0.29831959071136666,-0.5561777419766848,-0.21094850167785892,-0.24057417758457264,-0.24333728129102575,-0.621164966843159,-1.0121425999990692,-0.6462354418834103,1.0356468521550855,0.08908164753789354,-0.20880680428844828,0.3756807336821552,0.3393183962949546,0.15388451872741948,0.15103029030826784
Gabon,0.32110598426321296,-0.4593985099361714,-0.7902479773074624,-1.0766518893929113,-0.24005432241477478,0.9964126026388245,-0.3451139749187805,-0.0774179075393436,-0.21103572121748299,-0.26552355268565897,-0.24333728129102575,-0.3650177821263789,-1.0041357430069013,-0.2666943787790964,1.2326166568270847,-0.4709717019664117,-0.18306311295470418,0.42093539926809237,0.36150066235322625,0.11594564231888888,0.1212534479917178
Gabon,0.10432993146788898,-0.4593985099361714,-0.8007497068838082,1.0718808898932584,-0.24005432241477478,1.0235618735735497,-0.36587123263423577,0.042272051069991684,-0.2107740625986108,-0.2954628028069627,-0.24333728129102575,-0.06617939995680222,-1.3604408791583724,-0.013667003376220451,1.409889481031884,-0.5108802682690106,-0.18388842494446347,0.44356273206106084,0.3836829284114979,0.11120328276782256,0.1212534479917178
Gabon,-0.112446121327435,-0.4593985099361714,-0.8007497068838082,1.0155523151554187,-0.24005432241477478,1.0902009931406025,-0.09700876236762473,-0.23700451901845734,-0.21103572121748299,-0.32041217790804905,-0.24333728129102575,-0.19425299231519225,-1.2323311672836863,-0.05583823261003311,1.626556266171083,0.0609546602363845,-0.18466250637648884,0.4661900648540295,0.4280474605280415,0.08274912546142459,0.1212534479917178
Gabon,-0.329222174122759,-0.4593985099361714,-0.8217531660365,0.9914114974106303,-0.24005432241477478,0.8409213236490339,-0.3510376032830052,-1.1546275350233612,-0.2031859626513182,-0.3453615530091354,-0.24333728129102575,-1.6457537057102791,-1.2243243102915184,-1.574002485027289,1.7644351294414822,-0.4734868853613928,-0.1853895540580699,0.5114447304399664,0.4502297265863134,0.08749148501249092,0.1212534479917178
Gabon,-0.545998226918083,-0.4593985099361714,-0.4436909012880545,-1.0283702539033344,-0.24005432241477478,0.7693459730029399,-0.1937070039841268,-2.1121472038980436,-0.21103572121748299,-1.722567058589102,-0.24333728129102575,-1.6457537057102791,-1.2723654522445258,-1.574002485027289,1.8038290903758822,-0.05199752834356547,-0.2067296305867926,0.5340720632329351,0.4945942587028567,0.059037327706092955,0.1212534479917178
Gabon,-0.7627742797134069,-0.4593985099361714,-1.0002825688343764,1.2650074318515658,-0.24005432241477478,0.87053871012328,-0.14830937543085176,-1.3767815502436311,-0.20554089022116762,-1.7475164336901883,-0.24333728129102575,-1.6457537057102791,-1.0721940274403285,-1.574002485027289,1.843223051310282,-0.12599302494985895,-0.20683948529635257,0.5793267288188723,0.5167765247611286,0.059037327706092955,0.09147660567516776
Gabon,-0.9795503325087309,-0.4593985099361714,-1.0002825688343764,-1.0686049501446484,-0.24005432241477478,0.46083153056287973,-0.19421588396468412,-1.3636883629542498,-0.21103572121748299,-0.4251995533326116,-0.24333728129102575,-1.6457537057102791,-0.9841186005264817,-1.574002485027289,1.823526070843082,-0.18160700644114858,-0.18730267521852775,0.6019540616118407,0.5611410568776721,0.049552608603960296,0.09147660567516776
Gabon,-1.1963263853040549,-0.4593985099361714,-1.0002825688343764,1.2086788571137261,-0.24005432241477478,0.9223691364532098,-0.36001677913132213,-1.3749678130731091,-0.2014415718588371,-0.4551388034539153,-0.24333728129102575,-1.6457537057102791,-1.0882077414246643,-1.574002485027289,1.7644351294414822,-0.4955810837304547,-0.20695384829499314,0.6472087271977779,0.5833233229359438,0.040067889501827644,0.09147660567516776
Gabon,-1.4131024380993789,-0.4593985099361714,-0.9897808392580314,-1.0283702539033344,-0.24005432241477478,1.1568401127076555,-0.2790097450545065,-1.4183868260912624,0.2363132975142868,-0.48008817855500163,-0.24333728129102575,-1.6457537057102791,-1.0842043129285803,-1.574002485027289,1.6462532466382829,-0.24580745653197358,-0.1883828121009001,0.6698360599907464,0.6276878550524874,0.025840810848628663,0.09147660567516776
Gabon,-1.6298784908947028,-0.4593985099361714,-0.8637600843418826,1.0557870113967327,-0.24005432241477478,1.0531792600477952,-0.26166466717589343,-1.413248202947021,-0.20972742812312217,-0.5100274286763051,-0.24333728129102575,-1.6457537057102791,-1.2203208817954343,-1.574002485027289,1.5280713638350834,-0.2359725175450447,-0.18889326518127145,0.7150907255766835,0.649870121110759,0.04481024905289397,0.06169976335861719
Gambia,1.6217623010351567,-0.4593985099361714,-0.8532583547655368,0.7821910769557973,-0.23157302078948036,-0.79745938888318,-0.3714328925945435,0.6407218441166681,-0.2048431339041752,-0.5499464288380433,-0.23086987116724478,0.5741885618351479,-0.04895705817508568,0.6189014351309694,-0.008293112606509976,-0.3669322627757494,-0.14388994921923362,0.5566993960259036,0.5167765247611286,-0.8420109869965084,-0.9209360330875374
Gambia,1.4049862482398328,-0.4593985099361714,-0.1286390139976834,0.8143788339488485,-0.23157302078948036,-1.1335711079673514,-0.3714328925945435,0.6008251912468897,-0.21094850167785892,-0.5798856789593471,-0.23086987116724478,0.6168797592879446,0.5612047989619203,0.5767302058971568,-0.008293112606509976,-0.385700784856877,-0.1374933477153279,0.6019540616118407,0.5389587908194002,-0.8467533465475747,-0.9209360330875374
Gambia,1.1882101954445088,-0.4593985099361714,-0.33867360552459747,0.8143788339488485,-0.23157302078948036,-1.1335711079673514,-0.3714328925945435,0.6407218441166681,-0.21103572121748299,-0.6148148041008679,-0.23086987116724478,0.5741885618351479,0.22091337679478532,0.6189014351309694,-0.027990093073709865,-0.3813000995467324,-0.14294394645294117,0.6245813944048092,0.5833233229359438,-0.8657227847518401,-0.9209360330875374
Gambia,0.9714341426491849,-0.4593985099361714,-0.7587427885784256,0.838519651693637,-0.23157302078948036,-1.1335711079673514,-0.3714328925945435,0.6806184969864466,-0.21103572121748299,-0.6447540542221716,-0.23086987116724478,0.6595709567407413,0.07278652243967935,0.6610726643647821,-0.06738405400810973,-0.40395205802038564,-0.1570467837421634,0.6698360599907464,0.6276878550524874,-0.8894345825071717,-0.9507128754040874
Gambia,0.754658089853861,-0.4593985099361714,-0.9897808392580314,0.9028951656797394,-0.23157302078948036,-0.2944118245303876,-0.3714328925945435,0.6008251912468897,-0.21103572121748299,-0.6746933043434751,-0.23086987116724478,0.5314973643823512,0.12082766439268673,0.5767302058971568,0.011403867860689957,-0.45724768978075103,-0.16672876940730297,0.7150907255766835,0.6720523871690309,-0.8846922229561054,-0.980489717720638
Gambia,0.5378820370585369,-0.4593985099361714,-1.0422894871397599,0.9592237404175791,-0.23157302078948036,-0.2771350157537443,-0.3714328925945435,0.6407218441166681,-0.21086128213823488,-0.709622429484996,-0.2246361661053543,0.6168797592879446,-0.07534033191542659,0.6189014351309694,0.07049480926228971,-0.4512727517654135,-0.1660297004442741,0.7603453911626205,0.7164169192855743,-0.894176942058238,-0.9507128754040874
